phase,case,batch,seq,cache_len,ok_count,fail_count,latency_median_ms,latency_mean_ms,latency_min_ms,latency_max_ms,latency_std_ms,aggregate_delta_ms_vs_hf,aggregate_speedup_vs_hf,max_abs_diff_median,max_abs_diff_max,mean_abs_diff_median,mean_abs_diff_max
decode_core,hf_sdpa,1,1,128,3,0,0.035555288195610046,0.037058000452816486,0.03301829565316439,0.042600417509675026,0.00405362988889576,0.0,1.0,,,,
decode_core,hf_sdpa,1,1,16,3,0,0.05894140340387821,0.05920276356240114,0.0580803956836462,0.06058649159967899,0.001039666944887129,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,128,3,0,0.05690939724445343,0.05746510966370503,0.05668741650879383,0.05879851523786783,0.0009472052507798283,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,16,3,0,0.06388649344444275,0.06500686674068372,0.06361850537359715,0.06751560140401125,0.0017773138176781888,0.0,1.0,,,,
decode_core,official_ifa,1,1,128,3,0,0.03150419797748327,0.03574430011212826,0.03123530186712742,0.04449340049177408,0.006187522087199913,-0.004051090218126774,1.1285889017400847,0.0,0.0,0.0,0.0
decode_core,official_ifa,1,1,16,3,0,0.03190930001437664,0.03596466655532519,0.03096431028097868,0.04502038937062025,0.006414974054488894,-0.02703210338950157,1.8471543837477582,0.0,0.0,0.0,0.0
decode_core,official_ifa,8,1,128,3,0,0.03428729251027107,0.03659630504747232,0.032810308039188385,0.0426913145929575,0.004351798616788346,-0.022622104734182358,1.6597810173377119,0.0,0.0,0.0,0.0
decode_core,official_ifa,8,1,16,3,0,0.03362919669598341,0.0384579257418712,0.033230287954211235,0.04851429257541895,0.007112789769807858,-0.03025729674845934,1.8997329618662344,1.52587890625e-05,0.00048828125,4.656612873077393e-10,2.9802322387695312e-08
decode_full_layer,hf,1,1,128,3,0,0.691915606148541,0.7178891372556487,0.6898996187373996,0.7718521868810058,0.03816651320168878,0.0,1.0,,,,
decode_full_layer,hf,1,1,16,3,0,0.715769687667489,0.724163162522018,0.6817365065217018,0.774983293376863,0.03852772707028167,0.0,1.0,,,,
decode_full_layer,hf,8,1,128,3,0,0.7658951915800571,0.7793622945124904,0.7077727001160383,0.8644189918413758,0.0646556897412205,0.0,1.0,,,,
decode_full_layer,hf,8,1,16,3,0,0.6953665986657143,0.7171010986591378,0.694799586199224,0.7611371111124754,0.03113902343124204,0.0,1.0,,,,
decode_full_layer,official,1,1,128,3,0,0.7350108819082379,0.7455453276634216,0.6900615990161896,0.8115635020658374,0.05015914022188568,0.04309527575969696,0.9413678398232516,0.0,0.0,0.0,0.0
decode_full_layer,official,1,1,16,3,0,0.7543591083958745,0.7607081284125646,0.7205787813290954,0.8071864955127239,0.035641329758278495,0.03858942072838545,0.9488447606731429,0.0,0.0078125,0.0,4.9054622650146484e-05
decode_full_layer,official,8,1,128,3,0,0.8044465212151408,0.8047158053765694,0.7228907896205783,0.8868101052939892,0.0669200512959533,0.038551329635083675,0.9520772001389841,0.0,0.0,0.0,0.0
decode_full_layer,official,8,1,16,3,0,0.7987543940544128,0.8074791636317968,0.7420829962939024,0.8816001005470753,0.057290760150490304,0.10338779538869858,0.8705637225181192,0.001953125,0.015625,1.1163647286593914e-06,2.8908252716064453e-06
decode_full_layer,official_fused_both,1,1,128,3,0,0.6241649854928255,0.6456348656987151,0.6162449950352311,0.6964946165680885,0.03610833012000739,-0.06775062065571547,1.1085460130420826,0.015625,0.125,0.0012756477808579803,0.005378837697207928
decode_full_layer,official_fused_both,1,1,16,3,0,0.6294090067967772,0.6459458343063792,0.6195120047777891,0.6889164913445711,0.03065230482863565,-0.0863606808707118,1.1372091596054898,0.005859375,0.03125,0.001143468776717782,0.004456964321434498
decode_full_layer,official_fused_both,8,1,128,3,0,0.6871284916996956,0.6864118312175075,0.6224930053576827,0.7496139965951443,0.051899401441530726,-0.07876669988036156,1.1146316894610535,0.03125,0.125,0.0009976180735975504,0.004752931650727987
decode_full_layer,official_fused_both,8,1,16,3,0,0.6803465075790882,0.6811171925316254,0.6229740800336003,0.7400309899821877,0.04779139049487175,-0.015020091086626053,1.0220771194079805,0.015625,0.125,0.0010145765263587236,0.005253673531115055
decode_full_layer,official_fused_rmsnorm,1,1,128,3,0,0.6888285046443343,0.7036586369698247,0.6628802977502346,0.759267108514905,0.040723080604981726,-0.0030871015042066574,1.004481669215766,0.015625,0.03125,0.0012719546211883426,0.005572541616857052
decode_full_layer,official_fused_rmsnorm,1,1,16,3,0,0.7152227917686105,0.7205397899573048,0.6799483904615045,0.7664481876417994,0.03551297021617103,-0.0005468958988785744,1.0007646511061625,0.00634765625,0.03125,0.0011208516079932451,0.004333704710006714
decode_full_layer,official_fused_rmsnorm,8,1,128,3,0,0.7537781028077006,0.7552984403446317,0.684972619637847,0.8271445985883474,0.05805142243072108,-0.01211708877235651,1.016075140319442,0.03125,0.125,0.000992099056020379,0.004662865772843361
decode_full_layer,official_fused_rmsnorm,8,1,16,3,0,0.7418310036882758,0.7467727021624645,0.6751894950866699,0.8232976077124476,0.06056576890317865,0.04646440502256155,0.9373652424992387,0.015625,0.125,0.0010109394788742065,0.005233811214566231
decode_full_layer,official_fused_rope,1,1,128,3,0,0.6802615011110902,0.6996756031488379,0.6759144132956862,0.7428508950397372,0.03058107983178463,-0.01165410503745079,1.0171318015475164,0.001953125,0.015625,0.00034834459074772894,0.0017521933186799288
decode_full_layer,official_fused_rope,1,1,16,3,0,0.6875625113025308,0.7044499662394325,0.6762573961168528,0.749529991298914,0.03220877625599343,-0.028207176364958286,1.0410248899573105,0.001953125,0.03125,0.000286702299490571,0.0018310360610485077
decode_full_layer,official_fused_rope,8,1,128,3,0,0.7408279925584793,0.745296369617184,0.6783445132896304,0.8167166030034423,0.05657846232207605,-0.025067199021577835,1.0338367330519023,0.00390625,0.125,0.0003538596793077886,0.0016555518377572298
decode_full_layer,official_fused_rope,8,1,16,3,0,0.7520321058109403,0.7480929993713895,0.6747453939169645,0.8175014983862638,0.05834645810712054,0.056665507145226,0.9246501489665501,0.00390625,0.0625,0.00028940424090251327,0.0015299291117116809
prefill_core,hf_sdpa,1,128,,3,0,0.07122550159692764,0.07193356286734343,0.07059359923005104,0.0739815877750516,0.0014709701259737512,0.0,1.0,,,,
prefill_core,hf_sdpa,1,16,,3,0,0.09655479807406664,0.09671279694885015,0.09650180581957102,0.09708178695291281,0.0002618106976204365,0.0,1.0,,,,
prefill_core,hf_sdpa,8,128,,3,0,0.10944390669465065,0.10971156104157369,0.10930488351732492,0.11038589291274548,0.000480190563087179,0.0,1.0,,,,
prefill_core,hf_sdpa,8,16,,3,0,0.10751890949904919,0.10727290840198596,0.10581491515040398,0.10848490055650473,0.001103809440684088,0.0,1.0,,,,
prefill_core,official_pfa,1,128,,3,0,0.1612252788618207,0.16421033069491386,0.15677029732614756,0.17463541589677334,0.00759269456869866,0.08999977726489305,0.4417762654823626,0.0,0.0,0.0,0.0
prefill_core,official_pfa,1,16,,3,0,0.17137927934527397,0.1746560214087367,0.16908240504562855,0.1835063798353076,0.006328008696589774,0.07482448127120733,0.5633983200474304,0.0,0.0,0.0,0.0
prefill_core,official_pfa,8,128,,3,0,0.16479131300002337,0.16603767095754543,0.1639893976971507,0.16933230217546225,0.002352546589662547,0.055347406305372715,0.6641363837827734,0.0,0.0,0.0,0.0
prefill_core,official_pfa,8,16,,3,0,0.2072865841910243,0.20786263048648834,0.20664059557020664,0.20966071169823408,0.0012984984552888374,0.09976767469197512,0.5186969041853933,0.0,0.0,0.0,0.0
prefill_full_layer,hf,1,128,,3,0,0.7646620972082019,0.76522680465132,0.7061107084155083,0.8249076083302498,0.04850027510719579,0.0,1.0,,,,
prefill_full_layer,hf,1,16,,3,0,0.7795393001288176,0.8359040366485715,0.7255068048834801,1.0026660049334168,0.11996400344905184,0.0,1.0,,,,
prefill_full_layer,hf,8,128,,3,0,0.783509318716824,0.7851296414931616,0.7826593006029725,0.789220305159688,0.0029132776069745237,0.0,1.0,,,,
prefill_full_layer,hf,8,16,,3,0,0.6986296037212014,0.7244274641076723,0.6889144890010357,0.78573829960078,0.043534352528807066,0.0,1.0,,,,
prefill_full_layer,official,1,128,,3,0,1.0682986117899418,1.048341765999794,0.9647127008065581,1.112013985402882,0.061769053100241125,0.3036365145817399,0.7157756162642627,0.0,0.0,0.0,0.0
prefill_full_layer,official,1,16,,3,0,1.0626626200973988,1.0396760733177264,0.9891449939459562,1.0672206059098244,0.03577928912582133,0.2831233199685812,0.7335717709326866,0.0,0.0,0.0,0.0
prefill_full_layer,official,8,128,,3,0,1.038298406638205,1.0552191641181707,0.9580177022144198,1.1693413835018873,0.08709825330622746,0.254789087921381,0.7546089965154283,0.0,0.0,0.0,0.0
prefill_full_layer,official,8,16,,3,0,0.964425690472126,0.9936606666694084,0.9571417002007365,1.059414609335363,0.04659005516671729,0.2657960867509246,0.7243996200258762,0.0,0.0,0.0,0.0
prefill_full_layer,official_fused_both,1,128,,3,0,0.8910950971767306,0.8893804624676704,0.847638794220984,0.9294074960052967,0.033403943150593286,0.12643299996852875,0.8581150313034959,0.03125,0.25,0.0010085604153573513,0.005124073009938002
