phase,case,batch,seq,cache_len,ok_count,fail_count,latency_median_ms,latency_mean_ms,latency_min_ms,latency_max_ms,latency_std_ms,aggregate_delta_ms_vs_hf,aggregate_speedup_vs_hf,max_abs_diff_median,max_abs_diff_max,mean_abs_diff_median,mean_abs_diff_max
decode_core,hf_sdpa,8,1,1,3,0,0.08147396147251129,0.08028398992286788,0.0775239896029234,0.08185401869316895,0.0019577729179374127,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,1024,3,0,0.11412426829338074,0.11364432672659557,0.11122769986589749,0.11558101202050845,0.0018093441923372935,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,128,3,0,0.07459063393374284,0.07386945395006074,0.07171401133139928,0.07530371658504009,0.001551681105264417,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,16,3,0,0.0797439521799485,0.08005509153008461,0.07713733551402886,0.08328398689627647,0.002518986115500171,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,256,3,0,0.080984008188049,0.0806373492297199,0.0785739781955878,0.08235406130552292,0.0015625590985189548,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,32,3,0,0.07967394776642323,0.07942065389619933,0.07704730766514938,0.0815407062570254,0.0018431451498074553,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,512,3,0,0.08904398418962955,0.08860846153563923,0.08623402876158555,0.09054737165570259,0.0017876412237287393,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,64,3,0,0.0762639877696832,0.07546152402129438,0.07375027053058147,0.07637031376361847,0.0012108172684470629,0.0,1.0,,,,
decode_core,official_ifa,1,1,1,3,0,0.04887371324002743,0.0506781248582734,0.04393700510263443,0.05922365623215834,0.006369843098799711,-0.023663587247331933,1.4841782152118437,0.0,0.0,0.0,0.0
decode_core,official_ifa,1,1,1024,3,0,0.051690731197595596,0.054856115538212985,0.04397697436312834,0.06890064105391502,0.010418318285476043,-0.002712942659854889,1.0524841223368318,0.0,1.52587890625e-05,0.0,3.725290298461914e-09
decode_core,official_ifa,1,1,128,3,0,0.05169065358738104,0.05530488366882006,0.04205030078689257,0.07217369663218658,0.012560566298917499,-0.001346692442893982,1.0260529196176142,0.0,0.0,0.0,0.0
decode_core,official_ifa,1,1,16,3,0,0.04934372069935004,0.05185811056031121,0.043877012406786285,0.06235359857479731,0.007749738764872975,-0.024133594706654556,1.4890915067734738,0.0,0.0,0.0,0.0
decode_core,official_ifa,1,1,256,3,0,0.0549970039476951,0.05564587708148692,0.043383644272883735,0.06855698302388191,0.010287209638703271,0.003719702363014221,0.9323653636377748,0.0,0.0,0.0,0.0
decode_core,official_ifa,1,1,32,3,0,0.04398031160235405,0.04841032851901319,0.04352365309993426,0.05772702085475127,0.006590533681276427,-0.029517027239004776,1.6711418396913966,0.0,0.0,0.0,0.0
decode_core,official_ifa,1,1,512,3,0,0.051317038014531136,0.054584919578499265,0.046347035095095634,0.06609068562587102,0.00838499538888519,-0.003256912653644882,1.0634664972815198,0.0,0.0,0.0,0.0
decode_core,official_ifa,1,1,64,3,0,0.05915062502026558,0.057051553287439875,0.046563722814122833,0.06544031202793121,0.007847971359588313,0.006840253869692482,0.8843587220363446,0.0,0.0,0.0,0.0
decode_core,official_ifa,128,1,1,3,0,0.09614430988828342,0.09509522674812211,0.09171734564006329,0.09742402471601963,0.002444991901175069,-0.0578703669210275,1.601911511854118,0.0,0.0,0.0,0.0
decode_core,official_ifa,128,1,1024,3,0,0.250075322886308,0.25041986049877274,0.2480719704180956,0.25311228819191456,0.0020720731068298104,-1.3527343980967999,6.409307813677381,0.0001220703125,0.00048828125,2.2628228180110455e-09,7.400558388326317e-09
decode_core,official_ifa,128,1,128,3,0,0.10116095654666424,0.10068541289203697,0.09678762095669906,0.10410766117274761,0.003007252734832268,-0.3004024426142375,3.9695492497213163,0.0,0.0,0.0,0.0
decode_core,official_ifa,128,1,16,3,0,0.09751397495468457,0.09611631847090191,0.09323400445282459,0.09760097600519657,0.002038413250513139,-0.05624070763587953,1.5767451040942078,0.0,0.0,0.0,0.0
decode_core,official_ifa,128,1,256,3,0,0.10856760976215203,0.1083797671728664,0.10421771245698135,0.11235397929946582,0.003324271665772842,-0.39289969330032665,4.618940254474463,0.0,0.0,0.0,0.0
decode_core,official_ifa,128,1,32,3,0,0.09671101967493693,0.0954607967287302,0.0906706942866246,0.09900067622462909,0.0035137295317356314,-0.05705033739407857,1.5899052412624226,0.0,0.0,0.0,0.0
decode_core,official_ifa,128,1,512,3,0,0.12725770163039365,0.1268221013661888,0.1232076125840346,0.1300009898841381,0.002790436582092713,-0.7266825996339321,6.710323149985089,0.0,0.0,0.0,0.0
decode_core,official_ifa,128,1,64,3,0,0.09711435995995998,0.09610855744944678,0.09249732829630375,0.09871398409207661,0.0026357075379481545,-0.30780560337007046,4.169516881921252,0.0,0.0,0.0,0.0
decode_core,official_ifa,16,1,1,3,0,0.05661393515765667,0.058150436315271586,0.05294367050131162,0.06489370328684647,0.004998096154160666,-0.024093082174658775,1.4255680532993358,0.0,0.0,0.0,0.0
decode_core,official_ifa,16,1,1024,3,0,0.0673073809593916,0.0676228923516141,0.06432396670182546,0.07123732939362526,0.0028311724904544404,-0.14137430116534233,3.10042790478859,0.0001220703125,0.0001220703125,3.026798367500305e-09,4.307366907596588e-09
decode_core,official_ifa,16,1,128,3,0,0.05292395750681559,0.053929320226113,0.052573702608545624,0.05629030056297779,0.0016755776589457453,-0.04050337399045626,1.7653126466447677,0.0,0.0,0.0,0.0
decode_core,official_ifa,16,1,16,3,0,0.055293707797924675,0.05524936649534437,0.05163035045067469,0.058824041237433754,0.002936979332263161,-0.025250250473618514,1.4566568508282642,0.0,0.0,0.0,0.0
decode_core,official_ifa,16,1,256,3,0,0.057533616200089455,0.05740255841778384,0.05461702433725198,0.060057034716010094,0.0022228075845614915,-0.05114404484629631,1.888941947755003,0.0,0.0,0.0,0.0
decode_core,official_ifa,16,1,32,3,0,0.0549402708808581,0.05425153196685844,0.05127365390459696,0.056540671115120254,0.002204712912940551,-0.02399366348981858,1.4367227009464616,0.0,0.0,0.0,0.0
decode_core,official_ifa,16,1,512,3,0,0.06281700916588306,0.0616337638348341,0.05769364846249422,0.06439063387612502,0.0028591905081313744,-0.0648406179000934,2.0322143438708857,0.0,0.0,0.0,0.0
decode_core,official_ifa,16,1,64,3,0,0.054373949145277344,0.05466165021061897,0.05195064780612787,0.05766035368045171,0.002339838202393645,-0.04112379004557928,1.7563142036217372,0.0,0.0,0.0,0.0
decode_core,official_ifa,2,1,1,3,0,0.05304068326950073,0.05031488318410184,0.042966955030957855,0.05493701125184695,0.005253129293540619,-0.027783370266358062,1.5238124502505035,0.0,0.0,0.0,0.0
decode_core,official_ifa,2,1,1024,3,0,0.04814037432273229,0.04916702811088827,0.04503371504445871,0.05432699496547381,0.003862794879629417,-0.01568696461617946,1.325858800162506,1.9073486328125e-06,3.0517578125e-05,4.656612873077393e-10,3.725290298461914e-09
decode_core,official_ifa,2,1,128,3,0,0.041623677437504135,0.04438812740974956,0.040693674236536026,0.050847030555208526,0.00458288838108803,-0.008917025600870446,1.2142296440351508,0.0,0.0,0.0,0.0
decode_core,official_ifa,2,1,16,3,0,0.05155700879792372,0.051107128254241414,0.04268701498707136,0.059077360977729164,0.006698888206314837,-0.02872703286508719,1.557189672847042,0.0,0.0,0.0,0.0
decode_core,official_ifa,2,1,256,3,0,0.04386366344988346,0.047138090141945414,0.04356028512120247,0.05399032185475031,0.004846842215096009,-0.007223337888717651,1.1646770315245258,0.0,0.0,0.0,0.0
decode_core,official_ifa,2,1,32,3,0,0.052590311194459595,0.05018809396359655,0.04490030308564504,0.05307366761068503,0.0037442362490443895,-0.028707009429732956,1.5458611819881616,0.0,0.0,0.0,0.0
decode_core,official_ifa,2,1,512,3,0,0.04643698533376058,0.04850922980242305,0.045803685983022056,0.053287018090486526,0.0033882849851686343,-0.007683333630363144,1.1654572013049525,0.0,0.0,0.0,0.0
decode_core,official_ifa,2,1,64,3,0,0.05045370198786259,0.04992701320184602,0.044686952605843544,0.05464038501183192,0.004080502826297398,-0.0034003363301356657,1.067395180059407,0.0,0.0,0.0,0.0
decode_core,official_ifa,32,1,1,3,0,0.06206038718422254,0.061551471137338214,0.057913673420747123,0.06468035280704498,0.0027858253278958906,-0.02071362299223741,1.3337656101105244,0.0,0.0,0.0,0.0
decode_core,official_ifa,32,1,1024,3,0,0.081107330818971,0.08346846637626489,0.07990739929179351,0.08939066901803017,0.004216184848499675,-0.3545763126264016,5.371692534399939,6.103515625e-05,0.0001220703125,1.8044374883174896e-09,3.958120942115784e-09
decode_core,official_ifa,32,1,128,3,0,0.06416067481040955,0.06304844282567501,0.05773066853483518,0.06725398513178031,0.003966626168615046,-0.07567065767943859,2.1793931080531848,0.0,0.0,0.0,0.0
decode_core,official_ifa,32,1,16,3,0,0.05810032598674297,0.05888377523256673,0.05579033556083838,0.06276066415011883,0.002899047510386983,-0.02442703892787297,1.4204286036785165,0.0,0.0,0.0,0.0
decode_core,official_ifa,32,1,256,3,0,0.06615362750987212,0.06475822172231144,0.06147365396221479,0.06664738369484742,0.0023312711583383153,-0.09922768610219161,2.4999583520553554,0.0,0.0,0.0,0.0
decode_core,official_ifa,32,1,32,3,0,0.05656705858806769,0.05759389346672429,0.055653974413871765,0.060560647398233414,0.0021306731870288317,-0.02683365407089392,1.4743689125910153,0.0,0.0,0.0,0.0
decode_core,official_ifa,32,1,512,3,0,0.06945400188366573,0.06935732542640634,0.06911065429449081,0.06950732010106246,0.00017577579197556204,-0.14421436935663223,3.076401149615379,0.0,0.0,0.0,0.0
decode_core,official_ifa,32,1,64,3,0,0.06270400869349639,0.061402666485971875,0.05686034758885702,0.06464364317556222,0.003308075090171498,-0.08013728074729441,2.2780248411072668,0.0,0.0,0.0,0.0
decode_core,official_ifa,4,1,1,3,0,0.053964011992017426,0.053497108941276864,0.05167365695039431,0.05485365788141886,0.0013395522447002916,-0.027900018418828644,1.517011567319267,0.0,0.0,0.0,0.0
decode_core,official_ifa,4,1,1024,3,0,0.05490068967143694,0.05285268545978599,0.04776365434130033,0.0558937123666207,0.0036212522522808834,-0.024499992529551186,1.4462601959315229,0.0,4.76837158203125e-07,0.0,2.9103830456733704e-11
decode_core,official_ifa,4,1,128,3,0,0.05205394700169563,0.050839321273896426,0.04607369191944599,0.05439032490054766,0.003502197669993402,-0.009556766599416733,1.1835935053898108,0.0,0.0,0.0,0.0
decode_core,official_ifa,4,1,16,3,0,0.05295694184799989,0.052783871069550514,0.05227397195994854,0.05312069940070311,0.00036669875056282147,-0.029790448024868958,1.5625409433644268,0.0,0.0,0.0,0.0
decode_core,official_ifa,4,1,256,3,0,0.0522536380837361,0.049992542092998825,0.045173646261294685,0.05255034193396568,0.0034096261839383405,-0.01322703125576178,1.253131298428744,0.0,0.0,0.0,0.0
decode_core,official_ifa,4,1,32,3,0,0.0532370371123155,0.051339338016178876,0.047530358036359154,0.05325061889986197,0.0026933612805363754,-0.02865369121233622,1.5382285109497138,0.0,0.0,0.0,0.0
decode_core,official_ifa,4,1,512,3,0,0.05274033173918724,0.05173820277882947,0.04748697392642498,0.05498730267087618,0.003142921110326194,-0.013983653237422303,1.2651415487216615,0.0,0.0,0.0,0.0
decode_core,official_ifa,4,1,64,3,0,0.04472040260831515,0.04778592847287655,0.04424705790976683,0.05439032490054766,0.004674009908083007,-0.018703207994500794,1.4182253938613512,0.0,0.0,0.0,0.0
decode_core,official_ifa,64,1,1,3,0,0.06918399594724178,0.0701461039069626,0.06915729803343613,0.07209701774020989,0.0013795474579772207,-0.0439203189065059,1.6348335088941464,0.0,0.0,0.0,0.0
decode_core,official_ifa,64,1,1024,3,0,0.10954099707305431,0.11002877727150917,0.10895100422203541,0.11159433051943779,0.0011329138302443075,-0.7188493230690559,7.562377030306251,6.103515625e-05,0.000244140625,2.242813934572041e-09,5.821675586048514e-09
decode_core,official_ifa,64,1,128,3,0,0.07245705152551334,0.0736660375777218,0.07217369663218658,0.07636736457546552,0.0019136262540784227,-0.1506749540567398,3.0795071133095258,0.0,0.0,0.0,0.0
decode_core,official_ifa,64,1,16,3,0,0.0691607128828764,0.07078946671552128,0.06915031311412652,0.07405737414956093,0.0023107634073160333,-0.0435169010112683,1.6292141766231376,0.0,0.0,0.0,0.0
decode_core,official_ifa,64,1,256,3,0,0.07676736762126286,0.07739513077669673,0.07562735117971897,0.07979067352910836,0.0017566783391240624,-0.19552496572335565,3.546980205026589,0.0,0.0,0.0,0.0
decode_core,official_ifa,64,1,32,3,0,0.06878034522136052,0.0699947898586591,0.0676236425836881,0.0735803817709287,0.0025789975144099976,-0.045210278282562896,1.6573139192171766,0.0,0.0,0.0,0.0
decode_core,official_ifa,64,1,512,3,0,0.08539063856005669,0.08664287937184174,0.08496735244989395,0.08957064710557461,0.0020774440561708847,-0.3596630413085222,5.211972733469666,0.0,0.0,0.0,0.0
decode_core,official_ifa,64,1,64,3,0,0.06877398118376732,0.06892387237813738,0.06818065109352271,0.06981698485712211,0.0006763862673976084,-0.15632101955513159,3.2729674342602686,0.0,0.0,0.0,0.0
decode_core,official_ifa,8,1,1,3,0,0.05556697336335977,0.05288921400076813,0.04697365996738275,0.056127008671561875,0.004189172116145368,-0.02590698810915152,1.4662299661301021,0.0,0.0,0.0,0.0
