phase,case,batch,seq,cache_len,ok_count,fail_count,latency_median_ms,latency_mean_ms,latency_min_ms,latency_max_ms,latency_std_ms,aggregate_delta_ms_vs_hf,aggregate_speedup_vs_hf,max_abs_diff_median,max_abs_diff_max,mean_abs_diff_median,mean_abs_diff_max
prefill_full_layer,hf,1,1024,,3,0,1.1426562909036875,1.150109029064576,1.1414272943511605,1.1662435019388795,0.011419822512638896,0.0,1.0,,,,
prefill_full_layer,hf,1,128,,3,0,1.0089342016726732,1.009413863842686,0.9953261120244861,1.0239812778308988,0.0117033382330643,0.0,1.0,,,,
prefill_full_layer,hf,128,1024,,3,0,72.84412730950862,72.81025466509163,72.72566619794816,72.86097048781812,0.060207030288018666,0.0,1.0,,,,
prefill_full_layer,hf,128,128,,3,0,7.862607901915908,7.832035670677821,7.758119096979499,7.875380013138056,0.052526352793890216,0.0,1.0,,,,
prefill_full_layer,hf,32,1024,,3,0,18.273217510432005,18.27183986703555,18.256354401819408,18.28594768885523,0.012120618394345004,0.0,1.0,,,,
prefill_full_layer,hf,32,128,,3,0,1.9830090925097466,1.9754637343188126,1.9585259025916457,1.9848562078550458,0.01200057127773724,0.0,1.0,,,,
prefill_full_layer,hf_precopy,1,1024,,3,0,0.9887310909107327,0.9927837643772364,0.986325996927917,1.0032942052930593,0.007496583464054299,-0.15392519999295473,1.155679538560047,0.0,0.0,0.0,0.0
prefill_full_layer,hf_precopy,1,128,,3,0,0.8300107903778553,0.8333434583619237,0.8218576898798347,0.8481618948280811,0.010994174409169749,-0.17892341129481792,1.2155675725774173,0.0,0.0,0.0,0.0
prefill_full_layer,hf_precopy,128,1024,,3,0,72.22714428789914,72.22774955444038,72.20762597862631,72.24847839679569,0.016683420477846014,-0.6169830216094851,1.0085422596683344,0.0,0.0,0.0,0.0
prefill_full_layer,hf_precopy,128,128,,3,0,7.604262907989323,7.607688234808545,7.586759701371193,7.632042095065117,0.01864445301828827,-0.2583449939265847,1.0339737062030243,0.0,0.0,0.0,0.0
prefill_full_layer,hf_precopy,32,1024,,3,0,18.104485189542174,18.097460463953514,18.08042600750923,18.10747019480914,0.012106667415797261,-0.1687323208898306,1.0093199181928296,0.0,0.0,0.0,0.0
prefill_full_layer,hf_precopy,32,128,,3,0,1.7629702808335423,1.7600975930690765,1.754103205166757,1.7632192932069302,0.004239891235486293,-0.2200388116762042,1.1248114129139877,0.0,0.0,0.0,0.0
prefill_full_layer,official,1,1024,,3,0,1.3744342140853405,1.3779765615860622,1.3718221802264452,1.3876732904464006,0.006939048597763985,0.23177792318165302,0.8313648475813761,0.0048828125,0.0234375,0.00012447024346329272,0.0006065947818569839
prefill_full_layer,official,1,128,,3,0,1.254425197839737,1.2423960957676172,1.1799646075814962,1.2927984818816185,0.04684296652924573,0.2454909961670637,0.8043000119976647,0.001953125,0.015625,0.00010697955440264195,0.0005971582140773535
prefill_full_layer,official,128,1024,,3,0,75.32501348759979,75.33051549301793,75.27512100059539,75.39141199085861,0.04763473978667418,2.4808861780911684,0.9670642451527794,0.01318359375,0.0625,0.00012367992894724011,0.000606487097684294
prefill_full_layer,official,128,128,,3,0,8.310904609970748,8.283150366817912,8.218867797404528,8.319678693078458,0.0455955603203143,0.44829670805484056,0.9460592162835065,0.0078125,0.03125,0.0001082981689251028,0.0005878068041056395
prefill_full_layer,official,32,1024,,3,0,19.08549820072949,19.084999500773847,19.071788107976317,19.097712193615735,0.010589336784214488,0.8122806902974844,0.9574399011356991,0.0068359375,0.03125,0.00012364820577204227,0.0006067734211683273
prefill_full_layer,official,32,128,,3,0,1.9549658987671137,1.9544656000410516,1.9487929064780474,1.959637994877994,0.004441599540116075,-0.028043193742632866,1.0143445948393872,0.00390625,0.03125,0.00010798049333970994,0.0005870899185538292
prefill_full_layer,official_fused_both,1,1024,,3,0,1.2531311949715018,1.2469415009642641,1.231668097898364,1.2560252100229263,0.010864359520608373,0.11047490406781435,0.9118409113817275,0.0048828125,0.0390625,0.0001701316941762343,0.0008056137012317777
prefill_full_layer,official_fused_both,1,128,,3,0,1.1399123119190335,1.1361565673723817,1.1170310899615288,1.1515263002365828,0.01433083146703466,0.1309781102463603,0.885098082653516,0.003662109375,0.03125,0.00016184503328986466,0.0008597237174399197
prefill_full_layer,official_fused_both,128,1024,,3,0,59.22466549091041,59.25130972949167,59.20617640949786,59.323087288066745,0.051312603839074024,-13.61946181859821,1.2299626634563006,0.009765625,0.0625,0.00016913856961764395,0.0008055608486756682
prefill_full_layer,official_fused_both,128,128,,3,0,7.50078100245446,7.503874336058895,7.479322794824839,7.531519210897386,0.021421064357245303,-0.3618268994614482,1.0482385633366778,0.0078125,0.0625,0.00016465515363961458,0.0008571253856644034
prefill_full_layer,official_fused_both,32,1024,,3,0,15.207345690578222,15.216132059382895,15.204527601599693,15.236522885970771,0.01446431846707246,-3.0658718198537827,1.201604664103431,0.0078125,0.046875,0.0001689589989837259,0.0008054290665313601
prefill_full_layer,official_fused_both,32,128,,3,0,1.937492680735886,1.9359340658411384,1.9281676970422268,1.9421418197453022,0.00581039221985051,-0.045516411773860455,1.0234924303076969,0.005859375,0.046875,0.0001649154000915587,0.0008549964986741543
prefill_full_layer,official_fused_both_precopy,1,1024,,3,0,1.10086090862751,1.1000765720382333,1.091792806982994,1.1075760005041957,0.006467286259624093,-0.041795382276177406,1.037966088130321,0.0048828125,0.0390625,0.0001701316941762343,0.0008056137012317777
prefill_full_layer,official_fused_both_precopy,1,128,,3,0,0.9757200023159385,0.9674159033844868,0.9493628051131964,0.9771649027243257,0.012779089748287821,-0.03321419935673475,1.0340407076598805,0.003662109375,0.03125,0.00016184503328986466,0.0008597237174399197
prefill_full_layer,official_fused_both_precopy,128,1024,,3,0,58.6661339038983,58.67716940895965,58.666013018228114,58.69936130475253,0.01569211760721292,-14.177993405610323,1.2416725368137513,0.009765625,0.0625,0.00016913856961764395,0.0008055608486756682
prefill_full_layer,official_fused_both_precopy,128,128,,3,0,7.4743157951161265,7.464141328819096,7.423230307176709,7.4948778841644526,0.030121793277467286,-0.3882921067997813,1.0519501874744843,0.0078125,0.0625,0.00016465515363961458,0.0008571253856644034
prefill_full_layer,official_fused_both_precopy,32,1024,,3,0,14.923987304791808,14.921752673884233,14.914061315357685,14.927209401503205,0.005595428121381669,-3.349230205640197,1.2244192612362264,0.0078125,0.046875,0.0001689589989837259,0.0008054290665313601
prefill_full_layer,official_fused_both_precopy,32,128,,3,0,1.7719224095344543,1.772231065357725,1.7694973852485418,1.7752734012901783,0.0023681274798511916,-0.2110866829752922,1.119128626535488,0.005859375,0.046875,0.0001649154000915587,0.0008549964986741543
prefill_full_layer,official_fused_rmsnorm,1,1024,,3,0,1.3304147869348526,1.3391508953645825,1.3182797003537416,1.3687581988051534,0.02151370717084487,0.18775849603116512,0.8588722119785345,0.0048828125,0.03125,0.00016655400395393372,0.0007926999824121594
prefill_full_layer,official_fused_rmsnorm,1,128,,3,0,1.2121848994866014,1.2121128616854548,1.1901066871359944,1.2340469984337687,0.01793862929211564,0.20325069781392813,0.8323269841919239,0.003173828125,0.03125,0.00015874841483309865,0.0008505786536261439
prefill_full_layer,official_fused_rmsnorm,128,1024,,3,0,69.67060950119048,69.6594324040537,69.63469020556659,69.67299750540406,0.017522517522950237,-3.173517808318138,1.0455503092486067,0.0107421875,0.0625,0.00016500003403052688,0.0007906095124781132
prefill_full_layer,official_fused_rmsnorm,128,128,,3,0,7.973353797569871,7.982059901890655,7.963624689728022,8.009201218374074,0.0195985064088973,0.11074589565396309,0.9861105002404739,0.0078125,0.0625,0.0001620821130927652,0.000845806673169136
prefill_full_layer,official_fused_rmsnorm,32,1024,,3,0,17.634350387379527,17.66191792363922,17.614982184022665,17.736421199515462,0.05327185255859465,-0.6388671230524778,1.03622856011241,0.0078125,0.046875,0.0001647269236855209,0.0007911509601399302
prefill_full_layer,official_fused_rmsnorm,32,128,,3,0,1.8980785040184855,1.897972480704387,1.8956414191052318,1.9001975189894438,0.0018615302390020444,-0.084930588491261,1.0447455615304908,0.00390625,0.046875,0.00016188461449928582,0.0008429106674157083
prefill_full_layer,official_fused_rope,1,1024,,3,0,1.3046175939962268,1.318773371167481,1.297799521125853,1.353902998380363,0.02499586046399788,0.1619613030925393,0.8758553434831206,0.005859375,0.0234375,0.00013210492033977062,0.0006345724686980247
prefill_full_layer,official_fused_rope,1,128,,3,0,1.1889585992321372,1.1776788703476389,1.1510573094710708,1.1930207023397088,0.01889719199674481,0.18002439755946398,0.8485864876407565,0.001953125,0.015625,0.00011118618567707017,0.000613698735833168
prefill_full_layer,official_fused_rope,128,1024,,3,0,64.86929249949753,64.87558783652882,64.85401531681418,64.90345569327474,0.020668997030873434,-7.974834810011089,1.1229369783873142,0.009765625,0.048828125,0.00013118964852765203,0.0006335780490189791
prefill_full_layer,official_fused_rope,128,128,,3,0,7.828151597641408,7.83288065964977,7.793858298100531,7.876632083207369,0.03395730550595783,-0.034456304274499416,1.0044015887843665,0.0078125,0.03125,0.00011353437002981082,0.0006092725088819861
prefill_full_layer,official_fused_rope,32,1024,,3,0,16.663684509694576,16.65277909487486,16.62404218222946,16.67061059270054,0.02051585188325315,-1.6095330007374287,1.096589262704838,0.0068359375,0.0390625,0.0001309779181610793,0.0006335635553114116
prefill_full_layer,official_fused_rope,32,128,,3,0,2.0080963149666786,2.0048096387957535,1.9909861963242292,2.015346405096352,0.010212953312493209,0.025087222456932068,0.9875069625545584,0.00390625,0.03125,0.00011318525503156707,0.0006078182486817241
