cfg,rank,source,op_type,name,count,total_ms,avg_ms,max_ms,bytes_or_count
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_1_1,1,818.102425,818.102425,818.102425,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_5_1,1,456.698525,456.698525,456.698525,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_3_1,1,409.006692,409.006692,409.006692,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_9_1,1,144.830274,144.830274,144.830274,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_17_1,1,144.628169,144.628169,144.628169,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_7_1,1,141.587649,141.587649,141.587649,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_63_1,1,98.112501,98.112501,98.112501,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_95_1,1,91.049499,91.049499,91.049499,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_11_1,1,86.10466,86.10466,86.10466,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_71_1,1,85.488888,85.488888,85.488888,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_57_1,1,41.342586,41.342586,41.342586,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_53_1,1,39.52105,39.52105,39.52105,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_13_1,1,39.440528,39.440528,39.440528,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_91_1,1,39.267064,39.267064,39.267064,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_39_1,1,39.04362,39.04362,39.04362,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_77_1,1,38.703014,38.703014,38.703014,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_15_1,1,38.249744,38.249744,38.249744,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_85_1,1,37.950218,37.950218,37.950218,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_61_1,1,37.377707,37.377707,37.377707,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_47_1,1,37.214844,37.214844,37.214844,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_35_1,1,37.141142,37.141142,37.141142,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_73_1,1,36.936998,36.936998,36.936998,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_37_1,1,36.856017,36.856017,36.856017,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_93_1,1,36.653893,36.653893,36.653893,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_31_1,1,36.581691,36.581691,36.581691,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_51_1,1,36.464829,36.464829,36.464829,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_87_1,1,36.413507,36.413507,36.413507,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_59_1,1,36.363027,36.363027,36.363027,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_81_1,1,36.362566,36.362566,36.362566,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_79_1,1,36.341126,36.341126,36.341126,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_23_1,1,36.260124,36.260124,36.260124,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_29_1,1,36.133642,36.133642,36.133642,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_55_1,1,36.005479,36.005479,36.005479,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_75_1,1,35.983819,35.983819,35.983819,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_41_1,1,35.921637,35.921637,35.921637,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_21_1,1,35.836876,35.836876,35.836876,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_67_1,1,35.807215,35.807215,35.807215,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_83_1,1,35.745714,35.745714,35.745714,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_65_1,1,35.727414,35.727414,35.727414,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_27_1,1,35.360267,35.360267,35.360267,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_89_1,1,35.210464,35.210464,35.210464,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_69_1,1,35.104642,35.104642,35.104642,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_33_1,1,35.076321,35.076321,35.076321,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_43_1,1,34.825636,34.825636,34.825636,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_49_1,1,34.771295,34.771295,34.771295,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_25_1,1,34.711214,34.711214,34.711214,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_45_1,1,34.695933,34.695933,34.695933,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__915_19_1,1,34.54937,34.54937,34.54937,16777216
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_allReduce_,hcom_allReduce__612_0_1,1,12.52767,12.52767,12.52767,1
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_144_1,1,12.50943,12.50943,12.50943,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_10_1,1,12.154503,12.154503,12.154503,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_104_1,1,12.01862,12.01862,12.01862,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_22_1,1,11.936279,11.936279,11.936279,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_14_1,1,11.876057,11.876057,11.876057,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_54_1,1,11.717374,11.717374,11.717374,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_102_1,1,11.682593,11.682593,11.682593,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_52_1,1,11.654893,11.654893,11.654893,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_6_1,1,11.50811,11.50811,11.50811,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_178_1,1,11.476969,11.476969,11.476969,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_36_1,1,11.370447,11.370447,11.370447,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_136_1,1,11.249065,11.249065,11.249065,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_112_1,1,11.212324,11.212324,11.212324,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_26_1,1,11.209604,11.209604,11.209604,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_176_1,1,11.102062,11.102062,11.102062,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_166_1,1,11.084762,11.084762,11.084762,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_28_1,1,11.061961,11.061961,11.061961,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_184_1,1,10.750535,10.750535,10.750535,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_24_1,1,10.739534,10.739534,10.739534,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_40_1,1,10.707234,10.707234,10.707234,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_172_1,1,10.650433,10.650433,10.650433,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_32_1,1,10.633933,10.633933,10.633933,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_124_1,1,10.597152,10.597152,10.597152,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_48_1,1,10.51701,10.51701,10.51701,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_20_1,1,10.50613,10.50613,10.50613,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_188_1,1,10.493589,10.493589,10.493589,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_170_1,1,10.467169,10.467169,10.467169,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_118_1,1,10.464549,10.464549,10.464549,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_46_1,1,10.464209,10.464209,10.464209,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_128_1,1,10.440408,10.440408,10.440408,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_148_1,1,10.361007,10.361007,10.361007,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_142_1,1,10.351287,10.351287,10.351287,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_152_1,1,10.314886,10.314886,10.314886,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_120_1,1,10.313946,10.313946,10.313946,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_60_1,1,10.171764,10.171764,10.171764,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_50_1,1,10.125102,10.125102,10.125102,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_160_1,1,10.093341,10.093341,10.093341,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_180_1,1,10.043561,10.043561,10.043561,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_126_1,1,10.00916,10.00916,10.00916,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_162_1,1,10.006,10.006,10.006,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_110_1,1,9.99788,9.99788,9.99788,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_106_1,1,9.962079,9.962079,9.962079,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_134_1,1,9.947779,9.947779,9.947779,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_146_1,1,9.920018,9.920018,9.920018,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_130_1,1,9.914978,9.914978,9.914978,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_138_1,1,9.906238,9.906238,9.906238,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_34_1,1,9.876818,9.876818,9.876818,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_190_1,1,9.812836,9.812836,9.812836,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_94_1,1,9.791075,9.791075,9.791075,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_72_1,1,9.779875,9.779875,9.779875,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_74_1,1,9.702114,9.702114,9.702114,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_44_1,1,9.685553,9.685553,9.685553,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_154_1,1,9.672414,9.672414,9.672414,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_114_1,1,9.621372,9.621372,9.621372,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_116_1,1,9.599332,9.599332,9.599332,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_108_1,1,9.588871,9.588871,9.588871,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_194_1,1,9.543291,9.543291,9.543291,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_56_1,1,9.52509,9.52509,9.52509,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_12_1,1,9.49349,9.49349,9.49349,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_186_1,1,9.473809,9.473809,9.473809,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_168_1,1,9.403348,9.403348,9.403348,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_140_1,1,9.358587,9.358587,9.358587,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_86_1,1,9.353287,9.353287,9.353287,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_92_1,1,9.340586,9.340586,9.340586,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_8_1,1,9.309026,9.309026,9.309026,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_156_1,1,9.286405,9.286405,9.286405,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_64_1,1,9.170523,9.170523,9.170523,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_82_1,1,9.088961,9.088961,9.088961,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_allReduce_,hcom_allReduce__612_6_1,1,9.058461,9.058461,9.058461,1
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_30_1,1,9.03626,9.03626,9.03626,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_42_1,1,9.02788,9.02788,9.02788,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_196_1,1,9.024761,9.024761,9.024761,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_122_1,1,9.00456,9.00456,9.00456,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_18_1,1,9.0043,9.0043,9.0043,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_164_1,1,8.972099,8.972099,8.972099,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_16_1,1,8.951879,8.951879,8.951879,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_150_1,1,8.940419,8.940419,8.940419,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_132_1,1,8.930478,8.930478,8.930478,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_158_1,1,8.927019,8.927019,8.927019,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_62_1,1,8.920079,8.920079,8.920079,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_58_1,1,8.873858,8.873858,8.873858,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_192_1,1,8.844476,8.844476,8.844476,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_100_1,1,8.842297,8.842297,8.842297,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_38_1,1,8.838956,8.838956,8.838956,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_182_1,1,8.799876,8.799876,8.799876,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_174_1,1,8.770676,8.770676,8.770676,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_78_1,1,8.717255,8.717255,8.717255,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_88_1,1,8.686393,8.686393,8.686393,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_66_1,1,8.582111,8.582111,8.582111,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_70_1,1,8.560951,8.560951,8.560951,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_80_1,1,8.342867,8.342867,8.342867,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_84_1,1,8.184183,8.184183,8.184183,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_76_1,1,7.9834,7.9834,7.9834,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_98_1,1,7.931799,7.931799,7.931799,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_90_1,1,7.851257,7.851257,7.851257,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_96_1,1,7.658373,7.658373,7.658373,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_68_1,1,7.375188,7.375188,7.375188,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_broadcast_,hcom_broadcast__612_1_1,1,4.310046,4.310046,4.310046,2
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__634_1_1,1,3.671334,3.671334,3.671334,512
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_21_1,1,3.248725,3.248725,3.248725,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_7_1,1,2.984819,2.984819,2.984819,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_123_1,1,2.856137,2.856137,2.856137,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_send_,hcom_send__634_22_1,1,2.747435,2.747435,2.747435,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_allReduce_,hcom_allReduce__612_2_1,1,2.666374,2.666374,2.666374,1
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_45_1,1,2.633313,2.633313,2.633313,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_39_1,1,2.586192,2.586192,2.586192,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_135_1,1,2.567131,2.567131,2.567131,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_169_1,1,2.547311,2.547311,2.547311,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_89_1,1,2.46523,2.46523,2.46523,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_17_1,1,2.447449,2.447449,2.447449,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_121_1,1,2.436429,2.436429,2.436429,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_151_1,1,2.435529,2.435529,2.435529,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_117_1,1,2.408128,2.408128,2.408128,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_send_,hcom_send__634_8_1,1,2.394248,2.394248,2.394248,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_145_1,1,2.370128,2.370128,2.370128,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_13_1,1,2.341986,2.341986,2.341986,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_197_1,1,2.285105,2.285105,2.285105,32768
decode-dbo_ep16_all_to_all_single_b32_s256_t3,0,COMMUNICATION_OP,hcom_receive_,hcom_receive__658_141_1,1,2.223684,2.223684,2.223684,32768
