batch,seq,tokens,status,detail,decode_tpot_ms,host2_free_gb_before,host2_free_gb_after,h1_rank0_log,h2_rank1_log,h2_rank7_log
2,128,20,OK,,247.951,7.0,7.0,/workspace/afd_demo_exp_1a7f/results_npu/coordinator_arch/crosshost_1a7f_decode_dbo/b2_s128_t20/h1_rank0.log,/workspace/afd_demo_repo_exp_1a7f/results_npu/coordinator_arch/crosshost_1a7f_decode_dbo/b2_s128_t20/h2_rank1.log,/workspace/afd_demo_repo_exp_1a7f/results_npu/coordinator_arch/crosshost_1a7f_decode_dbo/b2_s128_t20/h2_rank7.log
