root,mode,tag,batch,seq,tokens,status,serial_cache,serial_baseline_ms,dbo_ms,speedup,note
results_npu,decode,decode-dbo-crosslayer_b2_s512_t20,2,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b2_s512_t20.json,235.681577,245.818326,0.958763,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b32_s1024_t20,32,1024,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b32_s1024_t20.json,614.067200,689.609619,0.890456,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b32_s128_t20,32,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b32_s128_t20.json,608.119416,683.312555,0.889958,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b32_s2048_t20,32,2048,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b32_s2048_t20.json,574.730028,788.452828,0.728934,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b32_s256_t20,32,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b32_s256_t20.json,562.793789,702.764336,0.800829,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b32_s512_t20,32,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b32_s512_t20.json,567.047600,772.159828,0.734366,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b4_s1024_t20,4,1024,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s1024_t20.json,250.605191,260.424166,0.962296,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b4_s128_t20,4,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s128_t20.json,252.722040,274.745155,0.919842,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b4_s2048_t20,4,2048,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s2048_t20.json,261.056418,264.519241,0.986909,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b4_s256_t20,4,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s256_t20.json,252.753182,247.884501,1.019641,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b4_s512_t20,4,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b4_s512_t20.json,264.484759,275.240660,0.960922,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b512_s1024_t20,512,1024,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b512_s1024_t20.json,2423.144341,2998.723851,0.808059,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b512_s128_t20,512,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b512_s128_t20.json,2426.876420,2990.570390,0.811510,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b512_s2048_t20,512,2048,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b512_s2048_t20.json,2415.939127,2978.425989,0.811146,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b512_s256_t20,512,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b512_s256_t20.json,2376.826362,2924.960715,0.812601,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b512_s512_t20,512,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b512_s512_t20.json,2452.359352,2890.046604,0.848554,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b64_s1024_t20,64,1024,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b64_s1024_t20.json,825.400386,975.003135,0.846562,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b64_s128_t20,64,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b64_s128_t20.json,727.736536,926.912577,0.785119,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b64_s2048_t20,64,2048,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b64_s2048_t20.json,716.355296,935.647601,0.765625,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b64_s256_t20,64,256,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b64_s256_t20.json,778.501339,972.125037,0.800824,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b64_s512_t20,64,512,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b64_s512_t20.json,787.876966,1019.944290,0.772471,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b8_s1024_t20,8,1024,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s1024_t20.json,332.902055,304.536717,1.093143,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b8_s128_t20,8,128,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s128_t20.json,331.681323,307.510669,1.078601,decode_tpot_ms
results_npu,decode,decode-dbo-crosslayer_b8_s2048_t20,8,2048,20,ok,/home/zyz/afd_demo/results_npu/serial/cache/b8_s2048_t20.json,372.192135,315.158538,1.180968,decode_tpot_ms
