phase,case,batch,seq,cache_len,ok_count,fail_count,latency_median_ms,latency_mean_ms,latency_min_ms,latency_max_ms,latency_std_ms,aggregate_delta_ms_vs_hf,aggregate_speedup_vs_hf,max_abs_diff_median,max_abs_diff_max,mean_abs_diff_median,mean_abs_diff_max
decode_core,hf_sdpa,1,1,1024,48,0,0.05209364462643862,0.05206220117138906,0.0492000641922156,0.05614695449670156,0.0017299373677839818,0.0,1.0,,,,
decode_core,hf_sdpa,1,1,128,48,0,0.04868865168342988,0.04868239112612274,0.04270028633375963,0.05524031197031339,0.0032149751665418967,0.0,1.0,,,,
decode_core,hf_sdpa,1,1,512,48,0,0.04825197781125705,0.0488398945890367,0.04408035116891066,0.05474026935795943,0.002494152360480343,0.0,1.0,,,,
decode_core,hf_sdpa,32,1,1024,48,0,0.4311826778575778,0.4314634974838959,0.42457265468935174,0.4399130120873451,0.0028698779004405523,0.0,1.0,,,,
decode_core,hf_sdpa,32,1,128,48,0,0.13686735959102708,0.13658252363610598,0.132220642020305,0.1401843037456274,0.0018747492245248453,0.0,1.0,,,,
decode_core,hf_sdpa,32,1,512,48,0,0.21665469588090974,0.21655472745704982,0.20647134321431318,0.22551463916897774,0.0038669227847998766,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,1024,48,0,0.11354063947995505,0.11360799544490874,0.10909070260822773,0.11826065989832084,0.0018389920014785924,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,128,48,0,0.07070697999248902,0.07080645203435172,0.06753369234502316,0.07574035165210564,0.0015905879570080662,0.0,1.0,,,,
decode_core,hf_sdpa,8,1,512,48,0,0.08789737087984881,0.08775842272573048,0.08432365333040555,0.09369368975361188,0.00182465611100709,0.0,1.0,,,,
decode_core,official_ifa,1,1,1024,48,0,0.04681533512969811,0.04705009147680054,0.04062033258378506,0.05783032005031904,0.004361294676904686,-0.005278309496740505,1.1127474465817104,0.0,0.000244140625,0.0,5.960464477539063e-08
decode_core,official_ifa,1,1,128,48,0,0.04598199545095365,0.04623023980659329,0.03910367377102375,0.05418031165997187,0.0043035217956602125,-0.0027066562324762344,1.0588633922023516,0.0,0.00048828125,0.0,1.1920928955078125e-07
decode_core,official_ifa,1,1,512,48,0,0.045137014240026474,0.04638335505862617,0.039230333641171455,0.053866999223828316,0.004295875677592934,-0.003114963571230575,1.069011289817843,0.0,0.000244140625,0.0,5.960464477539063e-08
decode_core,official_ifa,32,1,1024,48,0,0.07818883750587702,0.07816381629608157,0.07405364885926247,0.08248739565412204,0.0020913113941268416,-0.3529938403517008,5.5146321599316295,0.0001220703125,0.001953125,9.313225746154785e-10,3.073364496231079e-08
